LAMMPS mixture_MACE_XXX.data

7500 atoms
3 atom types
0.0 44.0 xlo xhi
0.0 44.0 ylo yhi
0.0 44.0 zlo zhi

Atoms # atomic

387 3 22.20000000 19.46170000 26.09820000
388 3 21.09590000 18.15600000 25.47050000
389 3 21.80000000 20.89900000 23.96920000
390 3 20.32140000 19.87330000 24.11310000
391 1 13.68680000 1.06063000 28.64250000
392 2 14.34100000 0.57146800 29.56520000
393 2 12.53310000 1.79459000 28.78710000
394 2 13.97330000 1.10922000 27.31130000
395 1 11.92670000 2.02010000 27.58300000
396 1 13.11150000 1.92791000 26.57760000
397 3 11.52750000 3.04482000 27.66900000
398 3 11.15460000 1.33229000 27.42260000
399 3 13.42410000 2.98537000 26.45900000
400 3 12.80330000 1.60448000 25.56540000
401 1 42.32030000 40.14650000 41.46970000
402 2 41.42880000 39.60950000 42.08410000
403 2 42.78890000 41.35220000 41.74330000
404 2 42.91590000 39.73620000 40.38140000
405 1 43.81490000 41.72440000 40.91480000
406 1 0.42888400 40.43140000 40.17820000
407 3 0.88156000 42.24170000 41.53610000
408 3 43.43500000 42.31760000 40.14220000
409 3 1.24524000 39.74670000 40.58560000
410 3 0.59545300 40.58740000 39.12980000
411 1 35.05940000 11.53330000 35.31770000
412 2 34.18160000 12.27790000 34.79750000
413 2 35.62630000 10.49830000 34.83940000
414 2 35.57980000 11.81320000 36.55330000
415 1 36.70700000 10.13140000 35.58570000
416 1 36.52820000 10.82200000 36.93100000
417 3 37.64300000 10.45320000 35.20890000
418 3 36.77150000 9.09433000 35.72610000
419 3 37.48220000 11.24590000 37.32790000
420 3 36.06550000 10.08440000 37.67150000
421 1 32.20680000 22.47500000 31.73450000
422 2 32.10790000 21.40300000 32.29790000
423 2 31.61650000 23.58260000 32.00870000
424 2 32.96190000 22.64620000 30.68950000
425 1 31.99850000 24.60950000 31.13310000
426 1 33.11700000 24.01460000 30.25730000
427 3 32.53530000 25.31970000 31.65580000
428 3 31.09800000 24.95030000 30.69600000
429 3 34.10930000 24.35550000 30.62990000
430 3 33.06170000 24.02390000 29.19570000
431 1 22.58860000 8.92915000 33.67050000
432 2 21.78310000 9.38744000 32.87120000
433 2 23.70620000 8.34483000 33.34210000
434 2 22.44340000 8.93914000 35.01610000
435 1 24.45890000 7.98470000 34.48910000
436 1 23.42620000 8.09704000 35.59380000
437 3 25.36890000 8.54123000 34.57590000
438 3 24.77400000 6.96840000 34.27640000
439 3 23.91040000 8.59810000 36.43490000
440 3 22.96350000 7.09845000 35.92030000
441 1 20.86030000 36.34610000 23.41630000
442 2 20.58400000 35.35750000 24.04090000
443 2 19.93680000 37.13470000 22.83580000
444 2 22.09090000 36.89520000 23.32530000
445 1 20.61040000 38.13290000 22.07050000
446 1 21.95960000 38.21800000 22.69500000
447 3 20.01430000 38.98780000 21.87530000
448 3 20.73270000 37.79510000 21.07350000
449 3 21.72790000 39.04330000 23.43130000
450 3 22.76460000 38.61140000 21.99020000
451 1 27.99100000 23.82670000 29.24930000
452 2 27.16410000 24.44030000 29.90370000
453 2 27.90520000 23.61490000 27.94130000
454 2 29.13220000 23.31240000 29.61730000
455 1 29.06580000 22.96410000 27.36580000
456 1 29.80440000 22.58310000 28.62040000
457 3 29.66710000 23.62160000 26.76020000
458 3 28.76280000 22.10410000 26.78700000
459 3 30.86650000 22.77050000 28.61250000
460 3 29.70240000 21.52620000 28.89850000
461 1 9.03896000 22.74350000 4.17929000
462 2 8.40084000 22.79940000 5.23695000
463 2 9.01060000 21.69340000 3.40491000
464 2 9.66013000 23.73860000 3.54894000
465 1 9.79673000 21.83840000 2.21469000
466 1 10.36650000 23.16800000 2.45261000
467 3 9.38914000 21.84960000 1.24410000
468 3 10.55510000 21.08580000 2.23444000
469 3 10.15870000 23.72650000 1.57936000
470 3 11.46400000 23.14490000 2.53021000
471 1 37.21370000 2.18683000 38.71850000
472 2 36.90140000 0.99582800 39.01380000
473 2 38.45280000 2.58649000 38.60940000
474 2 36.37650000 3.17051000 38.45420000
475 1 38.53130000 3.91986000 38.20940000
476 1 37.05930000 4.38149000 38.30590000
477 3 38.84740000 3.91079000 37.19810000
478 3 39.10770000 4.59966000 38.92280000
479 3 36.86050000 4.96512000 37.49220000
480 3 36.86440000 5.06576000 39.16630000
481 1 10.60130000 33.71530000 11.54030000
482 2 9.78874000 34.66390000 11.41400000
483 2 10.42180000 32.59520000 12.13650000
484 2 11.83390000 33.64630000 10.98800000
485 1 11.49820000 31.69270000 12.10530000
486 1 12.50150000 32.40520000 11.21430000
487 3 11.29450000 30.69390000 11.67960000
488 3 11.77660000 31.49220000 13.12530000
489 3 12.61600000 31.99520000 10.25760000
490 3 13.46330000 32.65740000 11.64750000
491 1 8.88999000 6.85551000 10.07400000
492 2 7.82394000 6.80895000 9.51134000
493 2 9.94925000 7.30702000 9.47146000
494 2 9.19243000 6.59922000 11.33080000
495 1 11.02370000 7.50534000 10.46430000
496 1 10.60650000 6.53002000 11.51040000
497 3 11.03790000 8.54393000 10.77600000
498 3 11.94610000 7.29541000 10.02700000
499 3 10.90550000 6.87241000 12.48020000
500 3 10.98800000 5.54466000 11.32860000
501 1 37.20820000 4.98336000 9.38079000
502 2 38.33140000 4.64074000 9.15662000
503 2 36.16140000 4.20780000 9.28588000
504 2 36.86620000 6.19749000 9.50414000
505 1 34.97130000 4.96269000 9.20977000
506 1 35.43910000 6.31640000 9.70266000
507 3 34.14240000 4.50335000 9.73138000
508 3 34.69050000 5.23723000 8.22074000
509 3 35.19000000 6.58983000 10.80810000
510 3 34.96740000 7.12125000 9.08084000
511 1 15.26440000 15.40450000 23.53820000
